,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t553,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,682.6748380216064,-6.70859340861322,-6838.964245442417,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1953.8433344628936,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-682.6748380216064,-6.70859340861322,-932.4519689759435
t554,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,719.254052311613,-7.068054549131222,-6568.400842447542,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1874.970762453405,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-719.254052311613,-7.068054549131222,-895.513293545419
t555,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,736.0607183367513,-7.233212370450303,-6447.595780593742,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1841.0256048797016,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-736.0607183367513,-7.233212370450303,-878.5414696989617
t556,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,736.0607183367514,-7.233212370450302,-6447.595780593742,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1841.0256048797016,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-736.0607183367514,-7.233212370450302,-878.5414696989617
t557,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,707.3905233526921,-6.95147255761187,-6662.24940289595,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1902.9255981023377,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-707.3905233526921,-6.95147255761187,-907.4934044958594
t558,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,612.482291681324,-6.018816625457059,-7361.121661554298,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2101.604608607251,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-612.482291681324,-6.018816625457059,-1003.3342920993822
t559,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,531.398337172696,-5.22201080742329,-8527.239944572802,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2435.0658624195185,77.85405234587677,0.0,-0.0,0.0,-0.0,0.0,0.0,-531.398337172696,-5.22201080742329,-1163.0691047719208
t560,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,475.83909341526004,-4.676034369301116,-9307.980096388272,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2658.7045476109784,127.57314554583444,0.0,-0.0,0.0,-0.0,0.0,0.0,-475.83909341526004,-4.676034369301116,-1268.8934181674776
t561,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,477.5947536632239,-4.693287108249845,-9503.664328812609,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2714.614218908844,156.3013081712787,0.0,-0.0,0.0,-0.0,0.0,0.0,-477.5947536632239,-4.693287108249845,-1295.8486678059687
t562,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,474.37073237869635,-4.661604897724423,-9537.609552804588,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2723.5997017960008,157.0389749930393,0.0,-0.0,0.0,-0.0,0.0,0.0,-474.37073237869635,-4.661604897724423,-1299.842038122782
t563,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,463.7699326119389,-4.557431649377678,-9582.53705514691,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2736.5787326330055,152.3240574531554,0.0,-0.0,0.0,-0.0,0.0,0.0,-463.7699326119389,-4.557431649377678,-1305.832093598002
t564,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,458.2146912734002,-4.502840717719821,-9556.578942682454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2729.590023720772,143.71919744534858,0.0,-0.0,0.0,-0.0,0.0,0.0,-458.2146912734002,-4.502840717719821,-1302.8370658603922
t565,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,468.36783698877804,-4.602614903949192,-9461.731993293108,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2701.6351880718394,140.99366381731204,0.0,-0.0,0.0,-0.0,0.0,0.0,-468.36783698877804,-4.602614903949192,-1289.8586123307482
t566,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,479.69764361120906,-4.713952046897615,-9417.802879891726,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2689.654544222297,146.44475210747146,0.0,-0.0,0.0,-0.0,0.0,0.0,-479.69764361120906,-4.713952046897615,-1283.8685568555281
t567,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,481.3936725057866,-4.730618793098418,-9306.98170744733,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2657.706160623517,133.18230906019926,0.0,-0.0,0.0,-0.0,0.0,0.0,-481.3936725057866,-4.730618793098418,-1268.8934181674776
t568,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,489.8917821873534,-4.814129066833784,-9210.137980176101,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2630.749711962046,127.787132906654,0.0,-0.0,0.0,-0.0,0.0,0.0,-489.8917821873534,-4.814129066833784,-1254.9166220586303
t569,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,511.90897069901143,-5.030490294022926,-9233.100925817735,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2636.7400338868174,154.01405296231508,0.0,-0.0,0.0,-0.0,0.0,0.0,-511.90897069901143,-5.030490294022926,-1258.9099923754438
t570,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,434.98935670324033,-4.274607131636954,-9331.941430970843,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2665.6932565232123,89.31700933380182,0.0,-0.0,0.0,-0.0,0.0,0.0,-434.98935670324033,-4.274607131636954,-1271.8884459050876
t571,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,334.082244918807,-3.28300066352538,-9426.78838036019,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2691.651318197221,1.3950871901039277,0.0,-0.0,0.0,-0.0,0.0,0.0,-334.082244918807,-3.28300066352538,-1285.865242013935
t572,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,276.34897117852137,-2.7156601990750358,-9848.10851343708,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2812.456143680108,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-276.34897117852137,-2.7156601990750358,-1342.7707690285267
t573,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,276.3489711785614,-2.7156601990754297,-9847.110124496141,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2812.456143680108,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-276.3489711785614,-2.7156601990754297,-1342.7707690285267
t574,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,364.3368109572258,-3.5803099695106178,-9193.165368180114,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2624.759390037275,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-364.3368109572258,-3.5803099695106178,-1253.9182794794272
t575,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,488.90386502589683,-4.804420880463813,-8273.649153573915,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2363.181999322263,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-488.90386502589683,-4.804420880463813,-1128.1271144998032
t576,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,602.5960175488902,-5.921664965857601,-7434.004054242955,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2122.5707353439507,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-602.5960175488902,-5.921664965857601,-1013.3177178914159
t577,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,676.7430735421464,-6.650302412853547,-6886.886914607561,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1966.822365299898,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-676.7430735421464,-6.650302412853547,-938.4420244511635
t578,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,715.2995426586396,-7.029193885291439,-6599.3508996166975,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1884.954632328024,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-715.2995426586396,-7.029193885291439,-899.5066638622325
t579,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,733.0948360970212,-7.204066872570466,-6468.561948353493,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1847.0159268044729,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-733.0948360970212,-7.204066872570466,-881.5364974365718
t580,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,733.0948360970212,-7.204066872570466,-6464.56839258973,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1846.0175398170109,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-733.0948360970212,-7.204066872570466,-881.5364974365718
t581,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,706.4018959394489,-6.941757391651926,-6665.244569718771,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1903.9239850897998,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-706.4018959394489,-6.941757391651926,-908.4917470750627
t582,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,611.4936642680807,-6.0091014594971135,-7372.103939904644,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2105.5981565570987,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-611.4936642680807,-6.0091014594971135,-1004.3326346785857
t583,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,530.9191906113151,-5.217302270819313,-8521.249610927158,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2434.0674754320567,75.37351208948517,0.0,-0.0,0.0,-0.0,0.0,0.0,-530.9191906113151,-5.217302270819313,-1161.0724196135143
t584,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,478.328025254496,-4.700492912082,-9263.052594045948,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2644.7271297865127,124.09648045267159,0.0,-0.0,0.0,-0.0,0.0,0.0,-478.328025254496,-4.700492912082,-1262.9033626922571
t585,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,459.89477310400315,-4.519350753342896,-9450.749714942762,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2699.638414096916,131.43899320272718,0.0,-0.0,0.0,-0.0,0.0,0.0,-459.89477310400315,-4.519350753342896,-1288.8602697515448
t586,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,454.73045607339543,-4.468601404953366,-9506.659495635431,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2715.6126058963064,133.21232487815374,0.0,-0.0,0.0,-0.0,0.0,0.0,-454.73045607339543,-4.468601404953366,-1295.8486678059687
t587,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,449.24845896699225,-4.414730238761523,-9539.606330686467,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2724.5980887834626,131.6698269223723,0.0,-0.0,0.0,-0.0,0.0,0.0,-449.24845896699225,-4.414730238761523,-1299.842038122782
t588,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,459.7343123356614,-4.517773917647651,-9547.59344221399,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2726.5948627583866,143.25706654913085,0.0,-0.0,0.0,-0.0,0.0,0.0,-459.7343123356614,-4.517773917647651,-1300.8403807019852
t589,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,461.78368562941614,-4.5379129522283215,-9510.653051399193,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2715.6126058963064,140.3348659814494,0.0,-0.0,0.0,-0.0,0.0,0.0,-461.78368562941614,-4.5379129522283215,-1295.8486678059687
t590,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,452.73102068377665,-4.448953106336391,-9499.670773048849,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2712.61744493392,131.19324118991798,0.0,-0.0,0.0,-0.0,0.0,0.0,-452.73102068377665,-4.448953106336391,-1295.8486678059687
t591,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,463.15272813891886,-4.551366428237453,-9385.85443378163,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2679.6706743476784,125.74388069970738,0.0,-0.0,0.0,-0.0,0.0,0.0,-463.15272813891886,-4.551366428237453,-1279.8751865387146
t592,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,469.8796975832733,-4.617471842353963,-9297.996206978867,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2654.710999661131,120.55684460773809,0.0,-0.0,0.0,-0.0,0.0,0.0,-469.8796975832733,-4.617471842353963,-1267.8950755882743
t593,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,458.6784208625179,-4.507397752916766,-9325.9510973252,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2663.6964825482883,112.24052153515535,0.0,-0.0,0.0,-0.0,0.0,0.0,-458.6784208625179,-4.507397752916766,-1270.8901033258844
t594,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,407.3010037868439,-4.002515805686525,-9435.773880828656,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2694.6464791596063,75.33336120030165,0.0,-0.0,0.0,-0.0,0.0,0.0,-407.3010037868439,-4.002515805686525,-1285.865242013935
t595,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,332.57534157191077,-3.268192439613538,-9464.72716011593,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2702.633575059301,3.8667459361091043,0.0,-0.0,0.0,-0.0,0.0,0.0,-332.57534157191077,-3.268192439613538,-1289.8586123307482
t596,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,282.28073565802185,-2.7739511948351048,-9807.17456685852,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2800.4754998305652,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-282.28073565802185,-2.7739511948351048,-1336.7807135533064
t597,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,275.360343765318,-2.705945033115482,-9857.094013905546,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2815.4513046424936,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-275.360343765318,-2.705945033115482,-1343.76911160773
t598,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,356.42779165127826,-3.5025886418310512,-9258.060649341245,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2643.728742799051,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-356.42779165127826,-3.5025886418310512,-1261.9050201130542
t599,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,477.0403360669759,-4.687838888944463,-8367.497714022322,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2390.138447983734,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-477.0403360669759,-4.687838888944463,-1140.1072254502433
t600,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,591.7211160032122,-5.814798140298192,-7515.871947400075,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2145.533636055574,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-591.7211160032122,-5.814798140298192,-1024.299486262653
t601,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,663.8909171699819,-6.5240052553742505,-6979.7370861150275,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1993.7788139613688,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-663.8909171699819,-6.5240052553742505,-951.4204779808073
t602,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,699.4815040467447,-6.873751229932301,-6713.167238883915,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1916.903015926804,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-699.4815040467447,-6.873751229932301,-915.4801451294862
t603,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,717.2767974851265,-7.04862421721133,-6585.37345444353,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1879.9626973907145,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-717.2767974851265,-7.04862421721133,-897.5099787038256
t604,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,717.2767974851263,-7.048624217211328,-6585.37345444353,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1880.9610843781766,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-717.2767974851263,-7.048624217211328,-897.5099787038256
t605,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,689.5952299143106,-6.776599570332843,-6790.043187336333,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1939.8659166384273,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-689.5952299143106,-6.776599570332843,-925.4635709215198
t606,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,597.6528804826726,-5.873089136057867,-7468.947667175872,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2132.5546052185696,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-597.6528804826726,-5.873089136057867,-1018.3094307874329
t607,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,544.46682031678,-5.35043379154124,-8573.165835856063,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2448.0448932565228,97.04101394929862,0.0,-0.0,0.0,-0.0,0.0,0.0,-544.46682031678,-5.35043379154124,-1169.059160247141
t608,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,499.240310649704,-4.905996340870874,-9291.007484392281,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2653.7126126736694,148.20929701427863,0.0,-0.0,0.0,-0.0,0.0,0.0,-499.240310649704,-4.905996340870874,-1265.8983904298675
t609,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,503.4766035071565,-4.947626066704657,-9431.780325064892,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2693.6480921721445,172.45407118163234,0.0,-0.0,0.0,-0.0,0.0,0.0,-503.4766035071565,-4.947626066704657,-1285.865242013935
t610,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,500.8113378935587,-4.921434705412654,-9481.699772111919,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2707.625509996611,176.75101226116644,0.0,-0.0,0.0,-0.0,0.0,0.0,-500.8113378935587,-4.921434705412654,-1292.8536400683583
t611,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,494.87854052103705,-4.863133559491881,-9525.6288855133,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2720.6045408336154,176.74996921794417,0.0,-0.0,0.0,-0.0,0.0,0.0,-494.87854052103705,-4.863133559491881,-1298.8436955435784
t612,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,503.7007877971711,-4.949829108572534,-9464.72716011593,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2702.633575059301,176.67382883028756,0.0,-0.0,0.0,-0.0,0.0,0.0,-503.7007877971711,-4.949829108572534,-1289.8586123307482
t613,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,518.2107922636201,-5.092417812448988,-9356.901154494355,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2671.6835784479836,176.35128331260327,0.0,-0.0,0.0,-0.0,0.0,0.0,-518.2107922636201,-5.092417812448988,-1274.8834736426977
t614,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,526.5216078455553,-5.174087561395272,-9294.002651215103,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2654.710999661131,176.75702800985775,0.0,-0.0,0.0,-0.0,0.0,0.0,-526.5216078455553,-5.174087561395272,-1266.8967330090709
t615,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,541.9094361746246,-5.3253025732161685,-9151.233032660613,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2613.777133175194,173.3275623458844,0.0,-0.0,0.0,-0.0,0.0,0.0,-541.9094361746246,-5.3253025732161685,-1247.9282240042069
t616,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,556.7389523486781,-5.471031094200605,-8986.49885740543,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2566.852944764486,165.34092771924483,0.0,-0.0,0.0,-0.0,0.0,0.0,-556.7389523486781,-5.471031094200605,-1224.9663446825296
t617,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,558.9532041874814,-5.492790377630259,-8915.613242598654,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2545.886818027787,157.59351304944434,0.0,-0.0,0.0,-0.0,0.0,0.0,-558.9532041874814,-5.492790377630259,-1214.982918890496
t618,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,526.5855152047192,-5.174715574124862,-8864.69540661069,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2531.9094002033203,118.91769378795654,0.0,-0.0,0.0,-0.0,0.0,0.0,-526.5855152047192,-5.174715574124862,-1208.9928634152757
t619,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,469.415418903514,-4.612909411285285,-8790.814624981092,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2509.944886479159,51.202365531877874,0.0,-0.0,0.0,-0.0,0.0,0.0,-469.415418903514,-4.612909411285285,-1199.009437623242
t620,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,378.1775947426336,-3.716322292949862,-9089.332918322301,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2595.806167400881,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-378.1775947426336,-3.716322292949862,-1239.94148337058
t621,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,355.439164238035,-3.4928734758711055,-9265.04937192783,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2645.7255167739745,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-355.439164238035,-3.4928734758711055,-1262.9033626922571
t622,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,420.6885735121007,-4.13407442922754,-8782.827513453569,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2508.946499491697,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-420.6885735121007,-4.13407442922754,-1197.0127524648353
t623,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,517.5740600099557,-5.086160693302243,-8063.98747597641,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2303.2787800745505,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-517.5740600099557,-5.086160693302243,-1099.1751797029056
t624,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,622.3685658137582,-6.115968285056516,-7288.239268865642,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2081.636868858014,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-622.3685658137582,-6.115968285056516,-993.3508663073487
t625,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,695.5269943937702,-6.8348905660925094,-6744.11729605307,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1925.8884988139612,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-695.5269943937702,-6.8348905660925094,-919.4735154462998
t626,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,738.0379731632382,-7.2526427023701965,-6426.629612833992,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1835.0352829549304,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-738.0379731632382,-7.2526427023701965,-876.5447845405549
t627,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,762.753658494324,-7.495521851368847,-6245.921214523762,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1784.1175465943743,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-762.753658494324,-7.495521851368847,-851.5862200604709
t628,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,767.6967955605411,-7.544097681168576,-6207.982434768022,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1773.1352897322938,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-767.6967955605411,-7.544097681168576,-846.594507164454
t629,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,758.7991488413502,-7.45666118752906,-6277.869660633858,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1793.1030294815314,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-758.7991488413502,-7.45666118752906,-855.5795903772843
t630,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,722.2199345513436,-7.09720004701106,-6547.434674687792,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1869.978827516096,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-722.2199345513436,-7.09720004701106,-892.5182658078088
t631,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,773.8480985075636,-7.604546064654291,-6892.877248253204,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1968.8191392748217,99.05761119642135,0.0,-0.0,0.0,-0.0,0.0,0.0,-773.8480985075636,-7.604546064654291,-939.4403670303669
t632,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,734.1564402335641,-7.214499175207556,-7514.873558459136,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2145.533636055574,143.83502526526127,0.0,-0.0,0.0,-0.0,0.0,0.0,-734.1564402335641,-7.214499175207556,-1024.299486262653
t633,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,685.9324123298641,-6.74060534213603,-8065.984253858291,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2303.2787800745505,170.01279696874207,0.0,-0.0,0.0,-0.0,0.0,0.0,-685.9324123298641,-6.74060534213603,-1099.1751797029056
