Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,3011,63364
,,,,,,,,3012,65156
,,,,,,,,3013,66556
,,,,,,,,3014,67591
,,,,,,,,3015,68352
,,,,,,,,3016,68476
,,,,,,,,3017,67797
,,,,,,,,3018,67315
,,,,,,,,3019,66915
,,,,,,,,3020,64448
,,,,,,,,3021,60007
,,,,,,,,3022,51350
,,,,,,,,3023,40344
,,,,,,,,3024,30705
,,,,,,,,3025,26103
,,,,,,,,3026,22270
,,,,,,,,3027,19750
,,,,,,,,3028,22027
,,,,,,,,3029,26748
,,,,,,,,3030,32566
,,,,,,,,3031,40446
,,,,,,,,3032,50480
,,,,,,,,3033,60445
,,,,,,,,3034,66756
,,,,,,,,3035,69509
,,,,,,,,3036,71039
,,,,,,,,3037,71996
,,,,,,,,3038,72469
,,,,,,,,3039,72361
,,,,,,,,3040,71533
,,,,,,,,3041,70335
,,,,,,,,3042,69606
,,,,,,,,3043,68568
,,,,,,,,3044,65566
,,,,,,,,3045,60665
,,,,,,,,3046,51978
,,,,,,,,3047,40443
,,,,,,,,3048,30354
,,,,,,,,3049,22935
,,,,,,,,3050,18362
,,,,,,,,3051,17468
,,,,,,,,3052,20458
,,,,,,,,3053,25900
,,,,,,,,3054,32132
,,,,,,,,3055,39595
,,,,,,,,3056,48607
,,,,,,,,3057,58256
,,,,,,,,3058,64701
,,,,,,,,3059,67075
,,,,,,,,3060,68170
,,,,,,,,3061,68728
,,,,,,,,3062,69140
,,,,,,,,3063,69266
,,,,,,,,3064,68742
,,,,,,,,3065,67919
,,,,,,,,3066,67565
,,,,,,,,3067,67124
,,,,,,,,3068,64558
,,,,,,,,3069,59818
,,,,,,,,3070,51487
,,,,,,,,3071,40352
,,,,,,,,3072,30527
,,,,,,,,3073,23300
,,,,,,,,3074,19035
,,,,,,,,3075,18105
,,,,,,,,3076,21089
,,,,,,,,3077,27343
,,,,,,,,3078,33445
,,,,,,,,3079,40492
,,,,,,,,3080,48786
,,,,,,,,3081,58113
,,,,,,,,3082,64199
,,,,,,,,3083,66510
,,,,,,,,3084,67388
,,,,,,,,3085,67930
,,,,,,,,3086,68433
,,,,,,,,3087,68726
,,,,,,,,3088,68460
,,,,,,,,3089,67837
,,,,,,,,3090,67229
,,,,,,,,3091,66586
,,,,,,,,3092,64095
,,,,,,,,3093,59297
,,,,,,,,3094,51079
,,,,,,,,3095,40745
,,,,,,,,3096,30900
,,,,,,,,3097,23845
,,,,,,,,3098,19832
,,,,,,,,3099,18581
,,,,,,,,3100,20926
,,,,,,,,3101,25953
,,,,,,,,3102,32501
,,,,,,,,3103,39468
,,,,,,,,3104,47864
,,,,,,,,3105,56872
,,,,,,,,3106,62636
,,,,,,,,3107,64901
,,,,,,,,3108,65736
,,,,,,,,3109,66308
,,,,,,,,3110,66879
,,,,,,,,3111,67223
,,,,,,,,3112,66882
,,,,,,,,3113,66053
,,,,,,,,3114,65781
,,,,,,,,3115,65662
,,,,,,,,3116,63422
,,,,,,,,3117,58801
,,,,,,,,3118,50608
,,,,,,,,3119,39762
,,,,,,,,3120,31211
,,,,,,,,3121,26023
,,,,,,,,3122,22083
,,,,,,,,3123,19475
,,,,,,,,3124,20643
,,,,,,,,3125,25678
,,,,,,,,3126,31704
,,,,,,,,3127,38867
,,,,,,,,3128,47485
,,,,,,,,3129,56239
,,,,,,,,3130,61959
,,,,,,,,3131,64079
,,,,,,,,3132,64896
,,,,,,,,3133,65488
,,,,,,,,3134,65897
,,,,,,,,3135,66008
,,,,,,,,3136,65435
,,,,,,,,3137,64195
,,,,,,,,3138,63478
,,,,,,,,3139,63320
,,,,,,,,3140,61311
,,,,,,,,3141,57305
,,,,,,,,3142,49552
,,,,,,,,3143,38713
,,,,,,,,3144,28906
,,,,,,,,3145,21566
,,,,,,,,3146,16935
,,,,,,,,3147,15063
,,,,,,,,3148,15565
,,,,,,,,3149,18519
,,,,,,,,3150,24257
,,,,,,,,3151,32234
,,,,,,,,3152,41512
,,,,,,,,3153,50769
,,,,,,,,3154,56921
,,,,,,,,3155,59042
,,,,,,,,3156,59706
,,,,,,,,3157,60179
,,,,,,,,3158,60566
,,,,,,,,3159,60849
,,,,,,,,3160,60761
,,,,,,,,3161,60324
,,,,,,,,3162,60386
,,,,,,,,3163,60653
,,,,,,,,3164,59196
,,,,,,,,3165,55577
,,,,,,,,3166,48034
,,,,,,,,3167,37507
,,,,,,,,3168,27822
,,,,,,,,3169,20648
,,,,,,,,3170,15966
,,,,,,,,3171,14954
,,,,,,,,3172,15692
,,,,,,,,3173,17317
,,,,,,,,3174,22349
,,,,,,,,3175,31070
,,,,,,,,3176,41339
,,,,,,,,3177,49585
,,,,,,,,3178,54523
,,,,,,,,3179,56757
,,,,,,,,3180,57619
,,,,,,,,3181,58426
,,,,,,,,3182,59184
,,,,,,,,3183,59843
,,,,,,,,3184,60170
,,,,,,,,3185,60407
,,,,,,,,3186,60918
,,,,,,,,3187,61423
,,,,,,,,3188,60034
,,,,,,,,3189,56071
,,,,,,,,3190,48330
,,,,,,,,3191,38531
,,,,,,,,3192,29399
,,,,,,,,3193,22165
,,,,,,,,3194,17939
,,,,,,,,3195,17460
,,,,,,,,3196,20574
,,,,,,,,3197,25851
,,,,,,,,3198,32247
,,,,,,,,3199,39766
,,,,,,,,3200,48893
,,,,,,,,3201,58291
,,,,,,,,3202,64703
,,,,,,,,3203,67576
,,,,,,,,3204,68856
,,,,,,,,3205,69717
,,,,,,,,3206,70379
,,,,,,,,3207,70835
,,,,,,,,3208,70620
,,,,,,,,3209,69952
,,,,,,,,3210,69295
,,,,,,,,3211,68641
,,,,,,,,3212,65865
,,,,,,,,3213,60578
,,,,,,,,3214,51987
,,,,,,,,3215,41024
,,,,,,,,3216,31384
,,,,,,,,3217,24193
,,,,,,,,3218,19631
,,,,,,,,3219,18904
,,,,,,,,3220,21808
,,,,,,,,3221,27123
,,,,,,,,3222,33237
,,,,,,,,3223,40769
,,,,,,,,3224,49858
,,,,,,,,3225,59385
,,,,,,,,3226,65864
,,,,,,,,3227,68900
,,,,,,,,3228,70314
,,,,,,,,3229,71507
,,,,,,,,3230,72467
,,,,,,,,3231,73070
,,,,,,,,3232,72812
,,,,,,,,3233,71910
,,,,,,,,3234,71025
,,,,,,,,3235,70088
,,,,,,,,3236,67118
,,,,,,,,3237,61680
,,,,,,,,3238,52893
,,,,,,,,3239,41675
,,,,,,,,3240,31766
,,,,,,,,3241,24522
,,,,,,,,3242,20360
,,,,,,,,3243,19569
,,,,,,,,3244,22429
,,,,,,,,3245,27428
,,,,,,,,3246,33559
,,,,,,,,3247,40881
,,,,,,,,3248,49833
,,,,,,,,3249,59346
,,,,,,,,3250,65950
,,,,,,,,3251,69170
,,,,,,,,3252,70885
,,,,,,,,3253,72224
,,,,,,,,3254,73311
,,,,,,,,3255,74016
,,,,,,,,3256,73727
,,,,,,,,3257,72681
,,,,,,,,3258,71734
,,,,,,,,3259,70657
,,,,,,,,3260,67602
,,,,,,,,3261,61983
,,,,,,,,3262,53147
,,,,,,,,3263,42063
,,,,,,,,3264,32361
,,,,,,,,3265,25128
,,,,,,,,3266,20878
,,,,,,,,3267,19979
,,,,,,,,3268,22559
,,,,,,,,3269,27736
,,,,,,,,3270,33645
,,,,,,,,3271,40747
,,,,,,,,3272,49617
,,,,,,,,3273,59017
,,,,,,,,3274,65633
,,,,,,,,3275,69038
,,,,,,,,3276,70911
,,,,,,,,3277,72372
,,,,,,,,3278,73439
,,,,,,,,3279,74002
,,,,,,,,3280,73588
,,,,,,,,3281,72488
,,,,,,,,3282,71273
,,,,,,,,3283,70231
,,,,,,,,3284,67396
,,,,,,,,3285,61880
,,,,,,,,3286,53068
,,,,,,,,3287,41979
,,,,,,,,3288,32288
,,,,,,,,3289,25098
,,,,,,,,3290,20865
,,,,,,,,3291,19925
,,,,,,,,3292,22606
,,,,,,,,3293,27831
,,,,,,,,3294,33838
,,,,,,,,3295,41576
,,,,,,,,3296,50572
,,,,,,,,3297,60694
,,,,,,,,3298,66915
,,,,,,,,3299,69833
,,,,,,,,3300,71446
,,,,,,,,3301,72686
,,,,,,,,3302,73510
,,,,,,,,3303,73892
,,,,,,,,3304,73099
,,,,,,,,3305,71253
,,,,,,,,3306,69398
,,,,,,,,3307,68228
,,,,,,,,3308,65768
,,,,,,,,3309,60914
,,,,,,,,3310,52686
,,,,,,,,3311,42219
,,,,,,,,3312,32102
,,,,,,,,3313,24297
,,,,,,,,3314,19545
,,,,,,,,3315,17601
,,,,,,,,3316,17935
,,,,,,,,3317,20912
,,,,,,,,3318,26627
,,,,,,,,3319,34987
,,,,,,,,3320,44694
,,,,,,,,3321,54907
,,,,,,,,3322,62178
,,,,,,,,3323,65642
,,,,,,,,3324,67257
,,,,,,,,3325,68722
,,,,,,,,3326,69904
,,,,,,,,3327,70696
,,,,,,,,3328,70531
,,,,,,,,3329,69485
,,,,,,,,3330,68004
,,,,,,,,3331,67009
,,,,,,,,3332,64685
,,,,,,,,3333,60160
,,,,,,,,3334,52822
,,,,,,,,3335,43483
,,,,,,,,3336,34297
,,,,,,,,3337,25480
,,,,,,,,3338,18591
,,,,,,,,3339,15518
,,,,,,,,3340,15024
,,,,,,,,3341,17577
,,,,,,,,3342,23272
,,,,,,,,3343,31964
,,,,,,,,3344,42259
,,,,,,,,3345,52939
,,,,,,,,3346,60648
,,,,,,,,3347,64711
,,,,,,,,3348,66947
,,,,,,,,3349,68772
,,,,,,,,3350,70180
,,,,,,,,3351,71250
,,,,,,,,3352,71516
,,,,,,,,3353,70882
,,,,,,,,3354,69978
,,,,,,,,3355,69257
,,,,,,,,3356,66577
,,,,,,,,3357,61125
,,,,,,,,3358,52278
,,,,,,,,3359,40897
,,,,,,,,3360,31006
,,,,,,,,3361,23755
,,,,,,,,3362,19706
,,,,,,,,3363,18890
,,,,,,,,3364,21628
,,,,,,,,3365,26864
,,,,,,,,3366,33433
,,,,,,,,3367,41492
,,,,,,,,3368,51068
,,,,,,,,3369,61196
,,,,,,,,3370,68338
,,,,,,,,3371,72268
,,,,,,,,3372,74290
,,,,,,,,3373,75789
,,,,,,,,3374,76796
,,,,,,,,3375,77216
,,,,,,,,3376,76700
,,,,,,,,3377,75434
,,,,,,,,3378,74085
,,,,,,,,3379,72711
,,,,,,,,3380,69402
,,,,,,,,3381,63439
,,,,,,,,3382,54225
,,,,,,,,3383,42779
,,,,,,,,3384,32571
,,,,,,,,3385,25012
,,,,,,,,3386,20528
,,,,,,,,3387,19547
,,,,,,,,3388,22282
,,,,,,,,3389,27428
,,,,,,,,3390,33651
,,,,,,,,3391,41298
,,,,,,,,3392,50808
,,,,,,,,3393,60711
,,,,,,,,3394,67713
,,,,,,,,3395,71464
,,,,,,,,3396,73388
,,,,,,,,3397,74969
,,,,,,,,3398,76124
,,,,,,,,3399,76771
,,,,,,,,3400,76480
,,,,,,,,3401,75331
,,,,,,,,3402,74062
,,,,,,,,3403,72770
,,,,,,,,3404,69787
,,,,,,,,3405,63896
,,,,,,,,3406,54769
,,,,,,,,3407,43626
,,,,,,,,3408,33211
,,,,,,,,3409,25678
,,,,,,,,3410,20743
,,,,,,,,3411,19544
,,,,,,,,3412,22006
,,,,,,,,3413,27102
,,,,,,,,3414,33495
,,,,,,,,3415,41561
,,,,,,,,3416,51401
,,,,,,,,3417,61792
,,,,,,,,3418,69082
,,,,,,,,3419,73088
,,,,,,,,3420,75328
,,,,,,,,3421,77114
,,,,,,,,3422,78295
,,,,,,,,3423,79020
,,,,,,,,3424,78671
,,,,,,,,3425,77348
,,,,,,,,3426,75737
,,,,,,,,3427,74272
,,,,,,,,3428,71200
,,,,,,,,3429,65439
,,,,,,,,3430,56888
,,,,,,,,3431,45844
,,,,,,,,3432,36181
,,,,,,,,3433,27341
,,,,,,,,3434,21528
,,,,,,,,3435,20418
,,,,,,,,3436,23016
,,,,,,,,3437,28445
,,,,,,,,3438,35146
,,,,,,,,3439,43677
,,,,,,,,3440,53861
,,,,,,,,3441,64427
,,,,,,,,3442,71883
,,,,,,,,3443,76113
,,,,,,,,3444,78281
,,,,,,,,3445,79970
,,,,,,,,3446,81228
,,,,,,,,3447,81816
,,,,,,,,3448,81094
,,,,,,,,3449,79465
,,,,,,,,3450,77742
,,,,,,,,3451,76423
,,,,,,,,3452,73464
,,,,,,,,3453,67475
,,,,,,,,3454,58375
,,,,,,,,3455,46759
,,,,,,,,3456,36467
,,,,,,,,3457,28720
,,,,,,,,3458,24053
,,,,,,,,3459,22849
,,,,,,,,3460,25141
,,,,,,,,3461,30187
,,,,,,,,3462,37019
,,,,,,,,3463,45699
,,,,,,,,3464,55929
,,,,,,,,3465,66492
,,,,,,,,3466,74046
,,,,,,,,3467,78331
,,,,,,,,3468,80452
,,,,,,,,3469,81874
,,,,,,,,3470,82781
,,,,,,,,3471,82895
,,,,,,,,3472,81694
,,,,,,,,3473,79308
,,,,,,,,3474,76808
,,,,,,,,3475,75011
,,,,,,,,3476,72014
,,,,,,,,3477,66310
,,,,,,,,3478,57518
,,,,,,,,3479,46152
,,,,,,,,3480,36008
,,,,,,,,3481,28305
,,,,,,,,3482,23295
,,,,,,,,3483,21048
,,,,,,,,3484,21110
,,,,,,,,3485,23962
,,,,,,,,3486,29917
,,,,,,,,3487,38880
,,,,,,,,3488,49358
,,,,,,,,3489,60527
,,,,,,,,3490,68641
,,,,,,,,3491,72960
,,,,,,,,3492,74860
,,,,,,,,3493,76172
,,,,,,,,3494,77103
,,,,,,,,3495,77408
,,,,,,,,3496,76810
,,,,,,,,3497,75239
,,,,,,,,3498,73369
,,,,,,,,3499,71965
,,,,,,,,3500,69402
,,,,,,,,3501,64155
,,,,,,,,3502,55881
,,,,,,,,3503,45064
,,,,,,,,3504,35249
,,,,,,,,3505,27739
,,,,,,,,3506,22721
,,,,,,,,3507,20402
,,,,,,,,3508,20107
,,,,,,,,3509,22445
,,,,,,,,3510,28398
,,,,,,,,3511,37550
,,,,,,,,3512,48106
,,,,,,,,3513,58977
,,,,,,,,3514,67077
,,,,,,,,3515,71580
,,,,,,,,3516,73712
,,,,,,,,3517,75222
,,,,,,,,3518,76219
,,,,,,,,3519,76609
,,,,,,,,3520,76074
,,,,,,,,3521,74504
,,,,,,,,3522,72727
,,,,,,,,3523,71320
,,,,,,,,3524,69174
,,,,,,,,3525,64170
,,,,,,,,3526,55921
,,,,,,,,3527,45095
,,,,,,,,3528,35366
,,,,,,,,3529,28123
,,,,,,,,3530,23581
,,,,,,,,3531,21393
,,,,,,,,3532,21727
,,,,,,,,3533,24731
,,,,,,,,3534,31034
,,,,,,,,3535,40574
,,,,,,,,3536,51655
,,,,,,,,3537,62537
,,,,,,,,3538,70747
,,,,,,,,3539,75355
,,,,,,,,3540,77700
,,,,,,,,3541,79341
,,,,,,,,3542,80641
,,,,,,,,3543,81388
,,,,,,,,3544,81272
,,,,,,,,3545,80092
,,,,,,,,3546,78621
,,,,,,,,3547,77234
,,,,,,,,3548,74231
,,,,,,,,3549,67973
,,,,,,,,3550,58608
,,,,,,,,3551,47285
,,,,,,,,3552,37283
,,,,,,,,3553,29899
,,,,,,,,3554,25412
,,,,,,,,3555,24475
,,,,,,,,3556,27405
,,,,,,,,3557,33454
,,,,,,,,3558,41104
,,,,,,,,3559,50088
,,,,,,,,3560,59909
,,,,,,,,3561,69371
,,,,,,,,3562,76587
,,,,,,,,3563,80873
,,,,,,,,3564,82950
,,,,,,,,3565,84518
,,,,,,,,3566,85632
,,,,,,,,3567,86030
,,,,,,,,3568,85069
,,,,,,,,3569,83340
,,,,,,,,3570,81194
,,,,,,,,3571,78892
,,,,,,,,3572,75125
,,,,,,,,3573,68556
,,,,,,,,3574,59410
,,,,,,,,3575,49437
,,,,,,,,3576,39551
,,,,,,,,3577,31042
,,,,,,,,3578,25671
,,,,,,,,3579,24386
,,,,,,,,3580,26677
,,,,,,,,3581,31542
,,,,,,,,3582,37787
,,,,,,,,3583,45678
,,,,,,,,3584,54986
,,,,,,,,3585,64795
,,,,,,,,3586,71938
,,,,,,,,3587,76105
,,,,,,,,3588,78284
,,,,,,,,3589,79957
,,,,,,,,3590,81331
,,,,,,,,3591,81974
,,,,,,,,3592,81394
,,,,,,,,3593,79859
,,,,,,,,3594,77923
,,,,,,,,3595,76204
,,,,,,,,3596,72830
,,,,,,,,3597,66452
,,,,,,,,3598,57288
,,,,,,,,3599,45976
,,,,,,,,3600,35700
,,,,,,,,3601,28290
,,,,,,,,3602,23573
,,,,,,,,3603,22259
,,,,,,,,3604,24491
,,,,,,,,3605,29702
,,,,,,,,3606,36070
,,,,,,,,3607,44172
,,,,,,,,3608,53374
,,,,,,,,3609,62960
,,,,,,,,3610,69997
,,,,,,,,3611,74087
,,,,,,,,3612,75915
,,,,,,,,3613,77029
,,,,,,,,3614,77695
,,,,,,,,3615,77858
,,,,,,,,3616,77167
,,,,,,,,3617,75814
,,,,,,,,3618,74405
,,,,,,,,3619,73289
,,,,,,,,3620,70492
,,,,,,,,3621,64822
,,,,,,,,3622,56537
,,,,,,,,3623,47613
,,,,,,,,3624,37471
,,,,,,,,3625,31432
,,,,,,,,3626,29122
,,,,,,,,3627,29937
,,,,,,,,3628,31904
,,,,,,,,3629,36629
,,,,,,,,3630,42696
,,,,,,,,3631,50540
,,,,,,,,3632,57571
,,,,,,,,3633,62557
,,,,,,,,3634,66785
,,,,,,,,3635,69990
,,,,,,,,3636,71338
,,,,,,,,3637,72156
,,,,,,,,3638,72745
,,,,,,,,3639,72836
,,,,,,,,3640,72060
,,,,,,,,3641,70831
,,,,,,,,3642,69561
,,,,,,,,3643,68342
,,,,,,,,3644,66274
,,,,,,,,3645,61399
,,,,,,,,3646,53953
,,,,,,,,3647,45292
,,,,,,,,3648,36823
,,,,,,,,3649,31589
,,,,,,,,3650,28960
,,,,,,,,3651,28143
,,,,,,,,3652,26675
,,,,,,,,3653,27859
,,,,,,,,3654,31564
,,,,,,,,3655,37026
,,,,,,,,3656,44748
,,,,,,,,3657,53560
,,,,,,,,3658,60559
,,,,,,,,3659,64643
,,,,,,,,3660,66189
,,,,,,,,3661,67436
,,,,,,,,3662,68564
,,,,,,,,3663,69418
,,,,,,,,3664,69547
,,,,,,,,3665,68729
,,,,,,,,3666,67543
,,,,,,,,3667,66570
,,,,,,,,3668,64627
,,,,,,,,3669,60606
,,,,,,,,3670,54306
,,,,,,,,3671,47511
,,,,,,,,3672,40798
,,,,,,,,3673,35709
,,,,,,,,3674,31584
,,,,,,,,3675,30271
,,,,,,,,3676,30433
,,,,,,,,3677,32654
,,,,,,,,3678,33322
,,,,,,,,3679,35434
,,,,,,,,3680,43351
,,,,,,,,3681,52613
,,,,,,,,3682,60355
,,,,,,,,3683,65079
,,,,,,,,3684,67473
,,,,,,,,3685,69386
,,,,,,,,3686,71109
,,,,,,,,3687,72356
,,,,,,,,3688,72630
,,,,,,,,3689,72034
,,,,,,,,3690,71132
,,,,,,,,3691,70448
,,,,,,,,3692,68272
,,,,,,,,3693,63324
,,,,,,,,3694,54968
,,,,,,,,3695,44441
,,,,,,,,3696,37318
,,,,,,,,3697,29128
,,,,,,,,3698,23341
,,,,,,,,3699,21700
,,,,,,,,3700,23454
,,,,,,,,3701,29464
,,,,,,,,3702,38182
,,,,,,,,3703,46391
,,,,,,,,3704,54353
,,,,,,,,3705,63374
,,,,,,,,3706,70245
,,,,,,,,3707,74693
,,,,,,,,3708,76785
,,,,,,,,3709,78219
,,,,,,,,3710,79313
,,,,,,,,3711,79780
,,,,,,,,3712,79209
,,,,,,,,3713,77945
,,,,,,,,3714,76431
,,,,,,,,3715,74829
,,,,,,,,3716,71945
,,,,,,,,3717,65684
,,,,,,,,3718,56651
,,,,,,,,3719,46654
,,,,,,,,3720,37999
,,,,,,,,3721,32698
,,,,,,,,3722,29104
,,,,,,,,3723,28227
,,,,,,,,3724,35549
,,,,,,,,3725,40311
,,,,,,,,3726,45416
,,,,,,,,3727,49182
,,,,,,,,3728,57518
,,,,,,,,3729,63728
,,,,,,,,3730,70053
,,,,,,,,3731,73687
,,,,,,,,3732,75120
,,,,,,,,3733,75929
,,,,,,,,3734,76404
,,,,,,,,3735,76521
,,,,,,,,3736,75713
,,,,,,,,3737,74416
,,,,,,,,3738,73172
,,,,,,,,3739,72038
,,,,,,,,3740,69460
,,,,,,,,3741,64290
,,,,,,,,3742,56901
,,,,,,,,3743,48427
,,,,,,,,3744,40833
,,,,,,,,3745,34926
,,,,,,,,3746,29410
,,,,,,,,3747,25572
,,,,,,,,3748,25326
,,,,,,,,3749,28634
,,,,,,,,3750,34859
,,,,,,,,3751,44357
,,,,,,,,3752,53343
,,,,,,,,3753,61710
,,,,,,,,3754,68252
,,,,,,,,3755,72144
,,,,,,,,3756,73658
,,,,,,,,3757,74626
,,,,,,,,3758,75133
,,,,,,,,3759,75212
,,,,,,,,3760,74540
,,,,,,,,3761,73363
,,,,,,,,3762,71981
,,,,,,,,3763,70790
,,,,,,,,3764,68298
,,,,,,,,3765,62660
,,,,,,,,3766,54266
,,,,,,,,3767,43424
,,,,,,,,3768,33709
,,,,,,,,3769,26434
,,,,,,,,3770,22067
,,,,,,,,3771,20906
,,,,,,,,3772,23049
,,,,,,,,3773,27940
,,,,,,,,3774,34283
,,,,,,,,3775,42222
,,,,,,,,3776,51527
,,,,,,,,3777,61354
,,,,,,,,3778,68490
,,,,,,,,3779,72487
,,,,,,,,3780,74275
,,,,,,,,3781,75335
,,,,,,,,3782,76099
,,,,,,,,3783,76393
,,,,,,,,3784,75644
,,,,,,,,3785,74336
,,,,,,,,3786,72904
,,,,,,,,3787,71795
,,,,,,,,3788,69351
,,,,,,,,3789,63662
,,,,,,,,3790,55034
,,,,,,,,3791,43864
,,,,,,,,3792,33879
,,,,,,,,3793,26438
,,,,,,,,3794,21957
,,,,,,,,3795,20634
,,,,,,,,3796,22484
,,,,,,,,3797,27213
,,,,,,,,3798,33892
,,,,,,,,3799,42258
,,,,,,,,3800,51929
,,,,,,,,3801,62206
,,,,,,,,3802,69771
,,,,,,,,3803,74334
,,,,,,,,3804,76532
,,,,,,,,3805,77987
,,,,,,,,3806,78977
,,,,,,,,3807,79284
,,,,,,,,3808,78529
,,,,,,,,3809,76781
,,,,,,,,3810,74551
,,,,,,,,3811,72794
,,,,,,,,3812,70103
,,,,,,,,3813,64536
,,,,,,,,3814,56736
,,,,,,,,3815,48113
,,,,,,,,3816,39571
,,,,,,,,3817,33374
,,,,,,,,3818,28958
,,,,,,,,3819,25525
,,,,,,,,3820,23142
,,,,,,,,3821,24027
,,,,,,,,3822,31125
,,,,,,,,3823,42182
,,,,,,,,3824,52670
,,,,,,,,3825,61504
,,,,,,,,3826,68048
,,,,,,,,3827,71867
,,,,,,,,3828,73972
,,,,,,,,3829,75549
,,,,,,,,3830,76756
,,,,,,,,3831,77349
,,,,,,,,3832,77037
,,,,,,,,3833,75801
,,,,,,,,3834,74014
,,,,,,,,3835,72520
,,,,,,,,3836,70203
,,,,,,,,3837,65158
,,,,,,,,3838,56595
,,,,,,,,3839,46403
,,,,,,,,3840,37751
,,,,,,,,3841,32752
,,,,,,,,3842,29150
,,,,,,,,3843,25255
,,,,,,,,3844,26534
,,,,,,,,3845,27549
,,,,,,,,3846,31944
,,,,,,,,3847,40927
,,,,,,,,3848,50852
,,,,,,,,3849,60556
,,,,,,,,3850,67895
,,,,,,,,3851,72413
,,,,,,,,3852,74717
,,,,,,,,3853,76327
,,,,,,,,3854,77606
,,,,,,,,3855,78547
,,,,,,,,3856,78650
,,,,,,,,3857,77774
,,,,,,,,3858,76391
,,,,,,,,3859,75265
,,,,,,,,3860,72929
,,,,,,,,3861,67160
,,,,,,,,3862,58532
,,,,,,,,3863,47725
,,,,,,,,3864,38103
,,,,,,,,3865,30520
,,,,,,,,3866,25866
,,,,,,,,3867,25154
,,,,,,,,3868,27346
,,,,,,,,3869,32814
,,,,,,,,3870,39385
,,,,,,,,3871,48255
,,,,,,,,3872,57999
,,,,,,,,3873,68447
,,,,,,,,3874,76167
,,,,,,,,3875,80819
,,,,,,,,3876,83034
,,,,,,,,3877,84330
,,,,,,,,3878,85075
,,,,,,,,3879,85251
,,,,,,,,3880,84440
,,,,,,,,3881,83025
,,,,,,,,3882,81245
,,,,,,,,3883,79546
,,,,,,,,3884,76437
,,,,,,,,3885,69913
,,,,,,,,3886,60512
,,,,,,,,3887,49791
,,,,,,,,3888,40388
,,,,,,,,3889,33785
,,,,,,,,3890,30110
,,,,,,,,3891,30307
,,,,,,,,3892,33806
,,,,,,,,3893,39436
,,,,,,,,3894,45520
,,,,,,,,3895,53104
,,,,,,,,3896,60436
,,,,,,,,3897,67470
,,,,,,,,3898,73184
,,,,,,,,3899,77148
,,,,,,,,3900,79253
,,,,,,,,3901,80619
,,,,,,,,3902,81495
,,,,,,,,3903,81791
,,,,,,,,3904,81073
,,,,,,,,3905,79610
,,,,,,,,3906,77836
,,,,,,,,3907,75971
,,,,,,,,3908,73016
,,,,,,,,3909,66571
,,,,,,,,3910,57411
,,,,,,,,3911,46294
,,,,,,,,3912,36106
,,,,,,,,3913,29599
,,,,,,,,3914,30272
,,,,,,,,3915,29963
,,,,,,,,3916,33056
,,,,,,,,3917,36957
,,,,,,,,3918,39473
,,,,,,,,3919,45502
,,,,,,,,3920,53832
,,,,,,,,3921,63214
,,,,,,,,3922,70829
,,,,,,,,3923,75541
,,,,,,,,3924,77903
,,,,,,,,3925,79669
,,,,,,,,3926,81153
,,,,,,,,3927,81888
,,,,,,,,3928,81492
,,,,,,,,3929,79961
,,,,,,,,3930,77835
,,,,,,,,3931,76095
,,,,,,,,3932,73559
,,,,,,,,3933,67064
,,,,,,,,3934,57957
,,,,,,,,3935,46551
,,,,,,,,3936,36582
,,,,,,,,3937,29290
,,,,,,,,3938,25509
,,,,,,,,3939,25250
,,,,,,,,3940,28505
,,,,,,,,3941,34701
,,,,,,,,3942,41105
,,,,,,,,3943,49149
,,,,,,,,3944,57549
,,,,,,,,3945,66459
,,,,,,,,3946,73584
,,,,,,,,3947,77982
,,,,,,,,3948,80439
,,,,,,,,3949,82195
,,,,,,,,3950,83361
,,,,,,,,3951,83939
,,,,,,,,3952,83307
,,,,,,,,3953,81575
,,,,,,,,3954,79399
,,,,,,,,3955,77628
,,,,,,,,3956,74726
,,,,,,,,3957,68524
,,,,,,,,3958,59498
,,,,,,,,3959,49832
,,,,,,,,3960,41157
,,,,,,,,3961,33113
,,,,,,,,3962,28024
,,,,,,,,3963,26866
,,,,,,,,3964,30092
,,,,,,,,3965,36733
,,,,,,,,3966,44738
,,,,,,,,3967,52509
,,,,,,,,3968,59985
,,,,,,,,3969,66982
,,,,,,,,3970,73575
,,,,,,,,3971,78294
,,,,,,,,3972,80730
,,,,,,,,3973,82558
,,,,,,,,3974,83702
,,,,,,,,3975,84175
,,,,,,,,3976,83369
,,,,,,,,3977,81311
,,,,,,,,3978,78717
,,,,,,,,3979,76669
,,,,,,,,3980,73918
,,,,,,,,3981,67871
,,,,,,,,3982,59013
,,,,,,,,3983,47770
,,,,,,,,3984,37723
,,,,,,,,3985,29971
,,,,,,,,3986,25044
,,,,,,,,3987,22984
,,,,,,,,3988,23607
,,,,,,,,3989,30679
,,,,,,,,3990,38066
,,,,,,,,3991,49925
,,,,,,,,3992,57626
,,,,,,,,3993,63620
,,,,,,,,3994,69462
,,,,,,,,3995,73642
,,,,,,,,3996,75832
,,,,,,,,3997,77572
,,,,,,,,3998,78910
,,,,,,,,3999,79674
,,,,,,,,4000,79360
,,,,,,,,4001,77871
,,,,,,,,4002,75864
,,,,,,,,4003,74192
