Segment,1,2,3,4,Total
t1354,56334.885532296874,0.0,0.0,0.0,56334.885532296874
t1355,52240.349532296874,2313.12,1387.872,173.484,52240.349532296874
t1356,53447.970328192874,0.0,1364.232,0.0,53447.970328192874
t1357,54127.825532296876,0.0,0.0,0.0,54127.825532296876
t1358,51334.73353229687,0.0,1321.152,0.0,51334.73353229687
t1359,51194.34553229687,2204.48,0.0,0.0,51194.34553229687
t1360,50982.68953229688,2251.96,1351.176,0.0,50982.68953229688
t1361,55013.957532296874,2371.04,0.0,177.828,55013.957532296874
t1362,56069.779021824885,2482.96,1489.776,0.0,56069.779021824885
t1363,57228.61753229688,2518.88,1511.328,0.0,57228.61753229688
t1364,60166.13162472088,0.0,0.0,187.155,60166.13162472088
t1365,54438.497532296875,2407.36,1444.416,180.552,54438.497532296875
t1366,55118.04412009688,0.0,0.0,0.0,55118.04412009688
t1367,49011.194532296875,0.0,0.0,152.631,49011.194532296875
t1368,40406.08753229688,0.0,0.0,126.738,40406.08753229688
t1369,27648.542532296873,1227.24,0.0,92.043,27648.542532296873
t1370,21122.911675184874,0.0,0.0,69.675,21122.911675184874
t1371,17994.584532296874,844.9200000000001,506.952,63.369,17994.584532296874
t1372,22248.825532296876,0.0,0.0,0.0,22248.825532296876
t1373,29935.825532296876,0.0,0.0,0.0,29935.825532296876
t1374,38471.673532296874,0.0,988.152,0.0,38471.673532296874
t1375,48218.825532296876,0.0,0.0,0.0,48218.825532296876
t1376,57281.30953229687,0.0,0.0,177.516,57281.30953229687
t1377,60467.94553229688,2590.88,0.0,0.0,60467.94553229688
t1378,62850.67618967288,0.0,0.0,0.0,62850.67618967288
t1379,60618.92524537688,0.0,1540.632,0.0,60618.92524537688
t1380,58920.695070376874,2539.76,0.0,0.0,58920.695070376874
t1381,60995.825532296876,0.0,0.0,0.0,60995.825532296876
t1382,58277.61573799288,0.0,1487.64,185.955,58277.61573799288
t1383,58195.067960528875,0.0,1481.04,0.0,58195.067960528875
t1384,59102.361532296876,0.0,1495.464,0.0,59102.361532296876
t1385,61181.24153229687,0.0,1546.584,0.0,61181.24153229687
t1386,64595.30153229687,0.0,0.0,199.524,64595.30153229687
t1387,64890.825532296876,0.0,0.0,0.0,64890.825532296876
t1388,59113.47556917688,2613.16,1567.896,0.0,59113.47556917688
t1389,60444.79053229687,0.0,0.0,187.035,60444.79053229687
t1390,56449.29603362488,0.0,0.0,0.0,56449.29603362488
t1391,50730.18793850488,0.0,0.0,0.0,50730.18793850488
t1392,44077.15482126488,1927.3600000000001,0.0,144.552,44077.15482126488
t1393,30011.06026518488,1339.44,0.0,100.458,30011.06026518488
t1394,34800.61471091288,1579.24,947.544,118.443,34800.61471091288
t1395,40448.861532296876,0.0,1039.968,129.996,40448.861532296876
t1396,39323.28613495288,1728.68,0.0,129.651,39323.28613495288
t1397,48725.75521460088,0.0,0.0,152.742,48725.75521460088
t1398,48496.373778624875,0.0,0.0,0.0,48496.373778624875
t1399,50100.67433294489,2179.16,0.0,163.437,50100.67433294489
t1400,59284.27566648887,0.0,1507.872,0.0,59284.27566648887
t1401,62220.67889692888,0.0,0.0,193.35,62220.67889692888
t1402,62077.925111784876,0.0,0.0,0.0,62077.925111784876
t1403,57629.35753229688,2544.16,1526.496,190.812,57629.35753229688
t1404,59536.60708792088,0.0,1514.088,0.0,59536.60708792088
t1405,59057.27205625687,0.0,1502.304,0.0,59057.27205625687
t1406,58397.459445712884,0.0,1490.664,186.333,58397.459445712884
t1407,58580.76480813688,0.0,1490.592,0.0,58580.76480813688
t1408,60825.23172503288,0.0,0.0,0.0,60825.23172503288
t1409,58705.76595172888,2595.84,1557.5040000000001,0.0,58705.76595172888
t1410,62789.132949320876,0.0,1599.0,199.875,62789.132949320876
t1411,62674.19610294489,0.0,1596.1680000000001,199.52100000000002,62674.19610294489
t1412,58920.71782914488,2605.04,1563.0240000000001,0.0,58920.71782914488
t1413,56265.47353229688,2477.7200000000003,1486.632,0.0,56265.47353229688
t1414,55615.06283711288,0.0,0.0,173.478,55615.06283711288
t1415,48049.313532296874,2133.44,1280.064,160.008,48049.313532296874
t1416,46292.886029248875,0.0,0.0,145.428,46292.886029248875
t1417,38436.713014576875,1691.8400000000001,0.0,126.888,38436.713014576875
t1418,39867.337968040876,0.0,0.0,0.0,39867.337968040876
t1419,40936.22089331288,0.0,0.0,0.0,40936.22089331288
t1420,41982.050525240884,1840.04,0.0,138.00300000000001,41982.050525240884
t1421,47770.12682603288,0.0,1224.864,0.0,47770.12682603288
t1422,53916.86955496088,0.0,0.0,0.0,53916.86955496088
t1423,57637.19107248088,0.0,0.0,179.574,57637.19107248088
t1424,60210.33435847288,0.0,0.0,187.317,60210.33435847288
t1425,57733.853532296875,2548.64,1529.184,191.148,57733.853532296875
t1426,61810.42074554488,0.0,0.0,0.0,61810.42074554488
t1427,57647.954042816884,2550.84,1530.5040000000001,0.0,57647.954042816884
t1428,57325.90108494488,2545.2400000000002,1527.144,190.893,57325.90108494488
t1429,57194.246996952876,2539.6,1523.76,190.47,57194.246996952876
t1430,57002.859842552876,2531.4,1518.84,189.855,57002.859842552876
t1431,58896.425532296875,2525.4,0.0,0.0,58896.425532296875
t1432,60006.16153229687,0.0,1522.368,190.296,60006.16153229687
t1433,62528.61061584888,0.0,0.0,0.0,62528.61061584888
t1434,59611.08140815287,2643.2400000000002,1585.944,198.243,59611.08140815287
t1435,61515.13929754488,2648.2400000000002,0.0,0.0,61515.13929754488
t1436,63024.26574058488,0.0,0.0,0.0,63024.26574058488
t1437,59863.87637872087,0.0,0.0,186.279,59863.87637872087
t1438,54137.70553229687,2327.12,0.0,0.0,54137.70553229687
t1439,48660.42853229688,2159.64,1295.784,161.973,48660.42853229688
t1440,44849.12353229688,1996.24,1197.744,149.718,44849.12353229688
t1441,44966.825532296876,0.0,0.0,0.0,44966.825532296876
t1442,41838.18553229688,1814.64,0.0,0.0,41838.18553229688
t1443,43790.825532296876,0.0,0.0,0.0,43790.825532296876
t1444,43787.22453229688,0.0,1122.3120000000001,140.28900000000002,43787.22453229688
t1445,49226.23855768888,0.0,0.0,0.0,49226.23855768888
t1446,52572.825532296876,0.0,0.0,0.0,52572.825532296876
t1447,50091.825532296876,0.0,0.0,0.0,50091.825532296876
t1448,52181.851951144876,2324.8,1394.88,174.36,52181.851951144876
t1449,61674.774189800875,0.0,0.0,0.0,61674.774189800875
t1450,60167.465532296876,2578.36,0.0,0.0,60167.465532296876
t1451,62512.56853229688,0.0,0.0,193.257,62512.56853229688
t1452,58358.96353229687,2575.44,1545.2640000000001,193.15800000000002,58358.96353229687
t1453,62256.33953229688,0.0,0.0,192.486,62256.33953229688
t1454,62127.825532296876,0.0,0.0,0.0,62127.825532296876
t1455,57969.929532296876,2550.56,1530.336,0.0,57969.929532296876
t1456,57823.421532296874,2552.48,1531.488,191.436,57823.421532296874
t1457,62518.825532296876,0.0,0.0,0.0,62518.825532296876
t1458,63255.825532296876,0.0,0.0,0.0,63255.825532296876
t1459,62655.139532296875,0.0,0.0,193.686,62655.139532296875
t1460,61737.825532296876,0.0,0.0,0.0,61737.825532296876
t1461,55259.27353229687,2434.7200000000003,1460.832,0.0,55259.27353229687
t1462,55925.825532296876,0.0,0.0,0.0,55925.825532296876
t1463,48311.12953229688,2090.88,0.0,156.816,48311.12953229688
t1464,41789.29753229688,1859.08,1115.448,0.0,41789.29753229688
t1465,37463.70353432888,1646.24,0.0,0.0,37463.70353432888
t1466,39994.32653229687,0.0,0.0,125.49900000000001,39994.32653229687
t1467,37896.40753229687,1698.16,1018.8960000000001,127.36200000000001,37896.40753229687
t1468,40617.065532296874,1763.76,0.0,0.0,40617.065532296874
t1469,43276.00358020088,0.0,1114.488,0.0,43276.00358020088
t1470,43962.77353229687,1958.24,1174.944,146.868,43962.77353229687
t1471,48151.289532296876,2130.96,1278.576,0.0,48151.289532296876
t1472,51583.51753229687,2284.96,1370.976,171.372,51583.51753229687
t1473,56741.41753229687,0.0,1437.4080000000001,0.0,56741.41753229687
t1474,54551.39053229688,2412.2000000000003,1447.32,180.915,54551.39053229688
t1475,54158.59753229687,2395.36,1437.2160000000001,179.65200000000002,54158.59753229687
t1476,57064.96053229688,0.0,0.0,176.865,57064.96053229688
t1477,52324.319532296875,2316.7200000000003,1390.032,173.754,52324.319532296875
t1478,54406.50893960088,0.0,0.0,0.0,54406.50893960088
t1479,54763.38695616888,0.0,0.0,170.946,54763.38695616888
t1480,55437.22631736088,0.0,0.0,0.0,55437.22631736088
t1481,54691.680722000885,2371.56,0.0,177.867,54691.680722000885
t1482,56430.40339335288,2436.6,0.0,0.0,56430.40339335288
t1483,56617.891409768876,2452.08,0.0,183.906,56617.891409768876
t1484,58781.75983441688,0.0,0.0,0.0,58781.75983441688
t1485,57239.825532296876,0.0,0.0,0.0,57239.825532296876
t1486,54135.53560364088,0.0,0.0,0.0,54135.53560364088
t1487,43192.375251272875,1885.04,0.0,0.0,43192.375251272875
t1488,31041.71604055287,1414.1200000000001,848.472,0.0,31041.71604055287
t1489,26381.186977984875,0.0,0.0,0.0,26381.186977984875
t1490,26298.087234816874,0.0,0.0,0.0,26298.087234816874
t1491,27221.201056664875,0.0,719.76,0.0,27221.201056664875
t1492,29099.845612984875,0.0,0.0,0.0,29099.845612984875
t1493,28801.29852393687,1318.4,791.04,0.0,28801.29852393687
t1494,34284.286290032884,0.0,0.0,109.32900000000001,34284.286290032884
t1495,40095.97341076888,1806.88,1084.128,135.516,40095.97341076888
t1496,50193.39188898488,0.0,0.0,0.0,50193.39188898488
t1497,55587.825532296876,0.0,0.0,0.0,55587.825532296876
t1498,55366.17230050488,0.0,0.0,0.0,55366.17230050488
t1499,53505.920973336884,0.0,1366.128,0.0,53505.920973336884
t1500,50544.06681840887,2254.84,1352.904,169.113,50544.06681840887
t1501,52612.334532296874,0.0,1339.992,167.499,52612.334532296874
t1502,49881.78653814488,2219.32,1331.592,0.0,49881.78653814488
t1503,52363.53345108888,0.0,1338.048,0.0,52363.53345108888
t1504,51217.23657947288,2276.4,1365.84,0.0,51217.23657947288
t1505,54863.10632143288,2378.84,0.0,178.413,54863.10632143288
t1506,55826.03840712888,2481.32,1488.7920000000001,186.09900000000002,55826.03840712888
t1507,60847.132181248875,0.0,0.0,0.0,60847.132181248875
t1508,56141.15141777688,2494.84,1496.904,187.113,56141.15141777688
t1509,58396.825532296876,0.0,0.0,0.0,58396.825532296876
t1510,54728.78331653688,0.0,0.0,0.0,54728.78331653688
t1511,42923.46203528088,1922.0,1153.2,0.0,42923.46203528088
t1512,36112.55622834488,0.0,0.0,0.0,36112.55622834488
t1513,28338.399532296877,0.0,0.0,90.426,28338.399532296877
t1514,22641.112746040875,0.0,609.072,76.134,22641.112746040875
t1515,21966.215467416874,0.0,0.0,0.0,21966.215467416874
t1516,23523.492101824875,1096.48,657.888,82.236,23523.492101824875
t1517,32113.90453229688,1413.88,0.0,106.041,32113.90453229688
t1518,38847.91765934488,1776.88,1066.128,0.0,38847.91765934488
t1519,46061.88583262488,2056.16,1233.696,0.0,46061.88583262488
t1520,54397.563763384875,2352.08,0.0,0.0,54397.563763384875
t1521,62865.825532296876,0.0,0.0,0.0,62865.825532296876
t1522,60106.44386318488,2589.96,0.0,0.0,60106.44386318488
t1523,62107.294598512875,0.0,0.0,0.0,62107.294598512875
t1524,61540.17416628088,0.0,0.0,0.0,61540.17416628088
t1525,58475.07424140888,2522.0,0.0,0.0,58475.07424140888
t1526,60558.94920279288,0.0,0.0,0.0,60558.94920279288
t1527,60646.83027564888,0.0,0.0,0.0,60646.83027564888
t1528,58826.08852355288,2536.64,0.0,0.0,58826.08852355288
t1529,63708.825532296876,0.0,0.0,0.0,63708.825532296876
t1530,64031.43951939289,0.0,1625.04,0.0,64031.43951939289
t1531,63277.89712159287,2730.68,0.0,204.80100000000002,63277.89712159287
t1532,62423.69903364888,2686.56,0.0,0.0,62423.69903364888
t1533,59652.07851756888,2571.08,0.0,0.0,59652.07851756888
t1534,58206.02890312088,0.0,0.0,0.0,58206.02890312088
t1535,46952.66888664087,2101.04,1260.624,157.578,46952.66888664087
t1536,41047.760887096876,0.0,1063.152,132.894,41047.760887096876
t1537,26519.405532296874,1210.4,726.24,90.78,26519.405532296874
t1538,21952.097296520875,1025.92,615.552,0.0,21952.097296520875
t1539,22994.462227304874,0.0,0.0,0.0,22994.462227304874
t1540,25647.616284096872,1157.88,0.0,86.84100000000001,25647.616284096872
t1541,32688.40153229688,1474.88,884.928,110.616,32688.40153229688
t1542,42533.11597827288,0.0,0.0,0.0,42533.11597827288
t1543,48294.999609992876,0.0,0.0,0.0,48294.999609992876
t1544,52325.45852166488,2272.96,0.0,170.472,52325.45852166488
t1545,59538.58875443288,0.0,1519.272,189.909,59538.58875443288
t1546,60181.241545176876,0.0,1530.4080000000001,0.0,60181.241545176876
t1547,60808.541034656875,0.0,0.0,0.0,60808.541034656875
t1548,59881.05599226488,0.0,0.0,186.369,59881.05599226488
t1549,59367.31678297688,0.0,0.0,0.0,59367.31678297688
t1550,58556.81634733688,0.0,0.0,182.385,58556.81634733688
t1551,53956.78358887288,2422.7200000000003,1453.632,0.0,53956.78358887288
t1552,58910.97346586488,0.0,0.0,0.0,58910.97346586488
t1553,60666.120195504875,0.0,0.0,188.733,60666.120195504875
t1554,63334.733977848875,0.0,0.0,0.0,63334.733977848875
t1555,63876.62983894488,0.0,0.0,0.0,63876.62983894488
t1556,60252.31112780888,2596.2000000000003,0.0,0.0,60252.31112780888
t1557,58152.62019962488,0.0,1485.1200000000001,185.64000000000001,58152.62019962488
t1558,55436.28010698488,0.0,0.0,0.0,55436.28010698488
t1559,43307.15912213688,0.0,0.0,0.0,43307.15912213688
t1560,29556.830848864873,1355.3600000000001,813.216,101.652,29556.830848864873
t1561,22848.820357848872,0.0,614.328,76.791,22848.820357848872
t1562,18467.815027824876,0.0,0.0,0.0,18467.815027824876
t1563,16298.356150488875,0.0,452.76,56.595,16298.356150488875
t1564,17564.507629296873,841.24,504.744,63.093,17564.507629296873
t1565,25561.468649080874,0.0,0.0,0.0,25561.468649080874
t1566,31886.197436744875,1418.76,0.0,106.407,31886.197436744875
t1567,38191.86314316088,1725.6000000000001,1035.3600000000001,129.42000000000002,38191.86314316088
t1568,46674.59801657688,2089.28,1253.568,156.696,46674.59801657688
t1569,55610.413567552874,2438.76,0.0,182.907,55610.413567552874
t1570,55995.95879067288,2488.92,1493.352,186.669,55995.95879067288
t1571,59649.794352504876,0.0,0.0,0.0,59649.794352504876
t1572,55296.00898602488,2451.04,1470.624,0.0,55296.00898602488
t1573,58525.256113016876,0.0,0.0,182.298,58525.256113016876
t1574,54168.69221049688,2410.6,1446.3600000000001,180.79500000000002,54168.69221049688
t1575,58042.32738287288,0.0,0.0,0.0,58042.32738287288
t1576,58311.566578256876,0.0,0.0,181.656,58311.566578256876
t1577,55935.44460717688,2486.36,1491.816,186.477,55935.44460717688
t1578,61793.846778648876,0.0,0.0,192.135,61793.846778648876
t1579,57843.21300421687,2568.16,1540.896,192.612,57843.21300421687
t1580,57080.04170153688,2527.32,1516.392,0.0,57080.04170153688
t1581,58152.633578576875,0.0,0.0,0.0,58152.633578576875
t1582,53859.52786383288,0.0,0.0,0.0,53859.52786383288
t1583,43614.00194633688,0.0,1126.584,140.823,43614.00194633688
t1584,35292.30874917688,0.0,0.0,0.0,35292.30874917688
t1585,26120.228539048872,0.0,692.952,0.0,26120.228539048872
t1586,17630.062688192877,0.0,0.0,0.0,17630.062688192877
t1587,13617.956097088876,670.0,402.0,0.0,13617.956097088876
t1588,16594.840894072873,0.0,0.0,0.0,16594.840894072873
t1589,21552.190468456873,1009.08,605.448,0.0,21552.190468456873
t1590,30754.686113008876,0.0,806.928,0.0,30754.686113008876
t1591,39030.260333616876,0.0,1013.544,126.693,39030.260333616876
t1592,50415.380248168876,0.0,0.0,0.0,50415.380248168876
t1593,56875.268248168875,2463.36,0.0,184.752,56875.268248168875
t1594,58547.06024816888,2525.32,0.0,0.0,58547.06024816888
t1595,60961.380248168876,0.0,0.0,0.0,60961.380248168876
t1596,60761.380248168876,0.0,0.0,0.0,60761.380248168876
t1597,59899.440248168874,0.0,0.0,0.0,59899.440248168874
t1598,57513.58724816888,2490.04,0.0,186.75300000000001,57513.58724816888
t1599,60130.380248168876,0.0,0.0,0.0,60130.380248168876
t1600,56426.351248168874,2507.48,1504.488,188.061,56426.351248168874
t1601,62069.380248168876,0.0,0.0,0.0,62069.380248168876
t1602,59444.876248168875,2628.44,1577.064,0.0,59444.876248168875
t1603,60710.92424816888,2623.68,0.0,196.776,60710.92424816888
t1604,62249.868248168874,0.0,0.0,193.512,62249.868248168874
t1605,57695.20224816888,0.0,1473.936,184.242,57695.20224816888
t1606,52877.300248168875,2289.08,0.0,0.0,52877.300248168875
t1607,40922.690248168874,1842.8,1105.68,138.21,40922.690248168874
t1608,31085.380248168876,0.0,0.0,0.0,31085.380248168876
t1609,21836.729532296875,0.0,579.096,0.0,21836.729532296875
t1610,16634.380248168876,0.0,0.0,0.0,16634.380248168876
t1611,14534.380248168876,0.0,0.0,0.0,14534.380248168876
t1612,15188.924248168876,737.16,442.296,0.0,15188.924248168876
t1613,23341.825532296876,0.0,0.0,0.0,23341.825532296876
t1614,29165.024248168873,1338.72,803.232,100.404,29165.024248168873
t1615,38413.781248168874,1691.72,0.0,126.879,38413.781248168874
t1616,48123.380248168876,2091.0,0.0,0.0,48123.380248168876
t1617,60385.825532296876,0.0,0.0,0.0,60385.825532296876
t1618,57661.64324816887,2560.44,1536.2640000000001,192.03300000000002,57661.64324816887
t1619,59918.308248168876,0.0,1524.0720000000001,0.0,59918.308248168876
t1620,59200.433248168876,0.0,1511.064,188.883,59200.433248168876
t1621,56581.84153229688,2491.2400000000002,1494.7440000000001,0.0,56581.84153229688
t1622,59410.380248168876,0.0,0.0,0.0,59410.380248168876
t1623,58973.380248168876,0.0,0.0,0.0,58973.380248168876
t1624,57409.14024816888,0.0,1466.88,183.36,57409.14024816888
t1625,60682.825532296876,0.0,0.0,0.0,60682.825532296876
t1626,58047.42824816887,2568.7200000000003,1541.232,0.0,58047.42824816887
t1627,60788.90024816887,0.0,1545.48,0.0,60788.90024816887
t1628,57390.14024816887,2548.8,1529.28,191.16,57390.14024816887
t1629,55672.85653229688,2460.28,1476.1680000000001,184.52100000000002,55672.85653229688
t1630,55265.88324816887,0.0,0.0,172.497,55265.88324816887
t1631,41651.40524816888,0.0,1078.2,134.775,41651.40524816888
t1632,31305.380248168876,0.0,0.0,0.0,31305.380248168876
t1633,23313.825532296876,0.0,0.0,0.0,23313.825532296876
t1634,17074.595248168876,799.8000000000001,0.0,59.985,17074.595248168876
t1635,15904.380248168874,0.0,0.0,0.0,15904.380248168874
t1636,16431.245248168878,0.0,456.12,57.015,16431.245248168878
t1637,19672.118532296878,916.84,550.104,68.763,19672.118532296878
t1638,27039.380248168876,0.0,0.0,0.0,27039.380248168876
t1639,35620.380248168876,0.0,0.0,0.0,35620.380248168876
t1640,45836.380248168876,0.0,0.0,0.0,45836.380248168876
t1641,55872.825532296876,0.0,0.0,0.0,55872.825532296876
t1642,57418.380248168876,0.0,0.0,0.0,57418.380248168876
t1643,56636.380248168876,0.0,0.0,0.0,56636.380248168876
t1644,55544.380248168876,0.0,0.0,0.0,55544.380248168876
t1645,51848.84553229687,2260.04,0.0,0.0,51848.84553229687
t1646,49884.15524816888,2227.0,1336.2,167.025,49884.15524816888
t1647,50961.96524816888,2216.2000000000003,0.0,166.215,50961.96524816888
t1648,49956.929248168875,2230.12,1338.0720000000001,167.25900000000001,49956.929248168875
t1649,53330.59453229688,2300.68,0.0,172.55100000000002,53330.59453229688
t1650,53664.67124816888,2389.08,1433.448,179.181,53664.67124816888
t1651,56453.65424816888,0.0,1443.3120000000001,180.41400000000002,56453.65424816888
t1652,57528.380248168876,0.0,0.0,0.0,57528.380248168876
t1653,52274.36953229687,2307.16,1384.296,0.0,52274.36953229687
t1654,51091.45124816887,0.0,1311.048,163.881,51091.45124816887
t1655,44534.825532296876,0.0,0.0,0.0,44534.825532296876
t1656,29878.50824816888,1364.92,818.952,0.0,29878.50824816888
t1657,21476.849532296877,969.28,0.0,72.696,21476.849532296877
t1658,15544.352248168878,735.84,0.0,55.188,15544.352248168878
t1659,13994.853248168876,0.0,396.024,49.503,13994.853248168876
t1660,14532.980248168875,691.4,0.0,0.0,14532.980248168875
t1661,19239.825532296876,0.0,0.0,0.0,19239.825532296876
t1662,22853.279248168878,1068.1200000000001,640.872,80.109,22853.279248168878
t1663,32395.380248168876,0.0,0.0,0.0,32395.380248168876
t1664,41904.380248168876,0.0,0.0,0.0,41904.380248168876
