,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t6399,5546.936530857551,0.0,-0.0,0.0,-0.0,0.0,0.0,1039.2727446182157,-7.289512818414318,-9733.0,2817.7302818542908,0.0,-0.0,0.0,-0.0,0.0,0.0,-795.6823517071764,-4.895768661942592,-2780.0,1214.0479929268095,0.0,-0.0,0.0,-0.0,0.0,0.0,-243.59039291103937,-2.393744156471726,-1327.0
t6400,4968.191481413495,0.0,-0.0,0.0,-0.0,0.0,0.0,110.80555507003797,-1.0888777130483003,-9658.0,2577.3443418327997,0.0,-449.6456160649065,0.0,-0.0,0.0,0.0,0.0,-0.0,-2758.0,1069.9582886423839,0.0,-0.0,0.0,-0.0,0.0,0.0,-110.80555507003797,-1.0888777130483003,-1317.0
t6401,3569.006859339686,0.0,-364.30503545360796,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9665.0,1885.8827166188662,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2760.0,737.9407612593762,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1318.0
t6402,424.247900965821,705.3529560505173,-0.0,0.0,-0.0,0.0,0.0,446.9745790819819,-4.311056456773028,-9762.0,494.2206655864025,0.0,-0.0,0.0,-0.0,0.0,0.0,-22.13620784683412,-0.13620228278063085,-2788.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-424.8383712351478,-4.174854173992397,-1331.0
t6403,0.0,842.3700415790458,-0.0,0.0,-0.0,0.0,0.0,421.6608210005035,-3.877614461279573,-9948.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-72.40441143644816,-0.44549844260893345,-2841.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-349.25640956405533,-3.43211601867064,-1356.0
t6404,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,374.62313650466774,-3.6338109185948952,-10290.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-12.950985414154736,-0.07968635774798284,-2939.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-361.672151090513,-3.5541245608469123,-1403.0
t6405,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,525.2933795036477,-4.782806026769644,-9840.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-103.21483739656534,-0.6350724824918187,-2810.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-422.0785421070822,-4.147733544277826,-1342.0
t6406,0.0,181.81801288528686,-0.0,0.0,-0.0,0.0,0.0,684.6023189385068,-6.155952182248484,-9050.0,0.0,424.48025092618315,-0.0,0.0,-0.0,0.0,0.0,-155.57475667094155,-0.9572387984536347,-2584.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-529.0275622675651,-5.198713383794849,-1234.0
t6407,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,515.7669975771502,-5.06840282901534,-8079.000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2307.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-515.7669975771502,-5.06840282901534,-1101.0
t6408,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,629.6478986739612,-6.187501732204768,-7235.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2066.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-629.6478986739612,-6.187501732204768,-986.0
t6409,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,702.9277828580356,-6.907617548170527,-6687.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1910.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-702.9277828580356,-6.907617548170527,-912.0
t6410,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,742.5385310655818,-7.296869340583845,-6397.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1827.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-742.5385310655818,-7.296869340583845,-872.0
t6411,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,764.3244425797548,-7.510957826411392,-6238.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1782.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-764.3244425797548,-7.510957826411392,-850.0
t6412,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,767.2952486953232,-7.540151710842416,-6213.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1774.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-767.2952486953232,-7.540151710842416,-847.0
t6413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,560.53090782202,-5.508294350552541,-6384.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1823.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-560.53090782202,-5.508294350552541,-870.0
t6414,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7054.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2013.9999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-962.0
t6415,694.608663716531,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8306.0,765.6208338151654,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2372.0,414.17482498130005,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1132.0
t6416,2808.9748439527234,0.0,-0.0,0.0,-0.0,0.0,0.0,73.05537492415881,-0.717909580643527,-9023.0,1557.1255693404366,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2577.0,798.1588353727262,0.0,-0.0,0.0,-0.0,0.0,0.0,-73.05537492415881,-0.717909580643527,-1230.0
t6417,6215.471450250803,0.0,-34.44097442083805,0.0,-0.0,0.0,0.0,717.9161871504358,-5.141678738607193,-9284.0,3142.448451395077,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-520.7474437110994,-3.204116580237733,-2651.0,1106.1701614570043,0.0,-0.0,0.0,-0.0,0.0,0.0,-197.1687434393363,-1.9375621583694602,-1266.0
t6418,6866.348022031123,0.0,-607.6060656293575,0.0,-0.0,0.0,0.0,829.164811347316,-5.1017835072879105,-9473.0,3506.763485958344,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-829.164811347316,-5.1017835072879105,-2705.0,933.0638558592987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1292.0
t6419,5904.064754955636,0.0,-0.0,0.0,-0.0,0.0,0.0,1344.3089828632196,-9.659407529446394,-9685.0,2980.665162612865,0.0,-0.0,0.0,-0.0,0.0,0.0,-966.5239991544037,-5.946943395091115,-2766.0,1342.5613037024698,0.0,-0.0,0.0,-0.0,0.0,0.0,-377.78498370881596,-3.7124641343552804,-1320.0
t6420,7065.546038481614,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1452.6108824101143,-11.245411304836045,-9773.0,3588.088482247766,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-824.5183966477023,-5.0731944963239854,-2791.0,1607.3285584302228,0.0,-0.0,0.0,-0.0,0.0,0.0,-628.092485762412,-6.172216808512061,-1332.0
t6421,7091.955998001546,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1444.146081988356,-11.19057040300829,-9791.0,3216.6983948168104,0.0,-229.16975233067217,0.0,-0.0,0.0,0.0,-816.804187124408,-5.025729593835231,-2796.0,1609.5705915324195,0.0,-0.0,0.0,-0.0,0.0,0.0,-627.341894863948,-6.164840809173059,-1335.0
t6422,5757.857195513907,0.0,-0.0,0.0,-0.0,0.0,0.0,1075.7830699536066,-7.672105693431915,-9850.0,2936.328079133999,0.0,-0.0,0.0,-0.0,0.0,0.0,-789.2020390819625,-4.8558958265051295,-2813.0,1273.4610965978695,0.0,-0.0,0.0,-0.0,0.0,0.0,-286.5810308716441,-2.8162098669267848,-1343.0
t6423,6910.738027756261,0.0,-738.1095442807303,0.0,-0.0,0.0,0.0,1284.4777811274284,-24.301280361166228,-9823.0,3532.4661056921773,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-755.3217812272708,-4.647433361166227,-2805.0,1528.8737027594561,0.0,-0.0,0.0,-0.0,0.0,0.0,-529.1559999001576,-19.653847,-1339.0
t6424,6448.446148529635,0.0,-1071.245276610549,0.0,-0.0,0.0,0.0,1553.469228223077,-11.111515643648078,-9786.0,3302.3860010776484,0.0,-0.0,0.0,-0.0,0.0,0.0,-1130.7299858612434,-6.957289448510382,-2795.0,1401.9573244162698,0.0,-0.0,0.0,-0.0,0.0,0.0,-422.7392423618335,-4.154226195137697,-1334.0
t6425,5070.723703560072,0.0,-0.0,0.0,-0.0,0.0,0.0,1715.7852180388438,-14.985478514738762,-9834.0,2523.9982585466764,0.0,-0.0,0.0,-0.0,0.0,0.0,-510.4542768340752,-3.1407835633365027,-2809.0,1060.0160970844167,0.0,-0.0,0.0,-0.0,0.0,0.0,-1205.3309412047686,-11.844694951402259,-1341.0
t6426,2487.18467959433,0.0,-0.0,0.0,-0.0,0.0,0.0,69.92356897918528,-0.6871335632054267,-9877.0,1040.8829467426326,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2821.0,467.63928140752813,0.0,-0.0,0.0,-0.0,0.0,0.0,-69.92356897918528,-0.6871335632054267,-1347.0
t6427,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,431.9766970109425,-4.099488519475343,-10061.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-39.60621605954988,-0.24369381950780158,-2874.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-392.3704809513926,-3.8557946999675416,-1372.0
t6428,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,348.79865792304787,-3.42761772831246,-10383.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2965.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-348.79865792304787,-3.42761772831246,-1416.0
t6429,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,483.59722979284743,-4.478955737570558,-9939.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-74.39218085323063,-0.4577290258271885,-2839.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-409.2050489396168,-4.02122671174337,-1355.0
t6430,0.0,561.4252702374713,-0.0,0.0,-0.0,0.0,0.0,450.2638174934004,-4.424708089325607,-9197.0,0.0,309.9482554567872,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2626.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-450.2638174934004,-4.424708089325607,-1254.0
t6431,0.0,0.0,-477.69459038039616,0.0,-0.0,0.0,0.0,520.6046799180675,-5.645709896125369,-8227.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,33.152238478236114,-0.20398302144915087,-2349.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-553.7569183963036,-5.441726874676218,-1121.0
t6432,0.0,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,692.8796502648667,-6.808875317859599,-7399.0,0.0,0.0,-203.05174454321272,0.0,-0.0,0.0,0.0,0.0,-0.0,-2113.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-692.8796502648667,-6.808875317859599,-1008.9999999999999
t6433,0.0,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,731.7748773913848,-7.191095739347017,-6841.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1953.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-731.7748773913848,-7.191095739347017,-933.0
t6434,0.0,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,808.7410887720565,-7.947436810669707,-6540.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1868.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-808.7410887720565,-7.947436810669707,-892.0
t6435,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,829.5367315810391,-8.151794001686904,-6390.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1825.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-829.5367315810391,-8.151794001686904,-871.0
t6436,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,834.4880751069876,-8.200450475738622,-6355.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1815.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-834.4880751069876,-8.200450475738622,-866.0
t6437,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,807.7508200668666,-7.937705515859362,-6550.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1871.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-807.7508200668666,-7.937705515859362,-893.0
t6438,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,718.6266365997977,-7.061888982928512,-7208.0,0.0,0.0,-258.05174454321246,0.0,-0.0,0.0,0.0,0.0,-0.0,-2058.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-718.6266365997977,-7.061888982928512,-983.0
t6439,0.03669450211119109,0.0,-0.0,0.0,-0.0,0.0,0.0,376.7261207844546,-5.164395158396763,-8429.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,91.51131713293337,-0.5630616761465927,-2407.0,0.003370993472695751,0.0,-0.0,0.0,-0.0,0.0,0.0,-468.237437917388,-4.60133348225017,-1149.0
t6440,879.0558003158656,0.0,-0.0,0.0,-0.0,0.0,0.0,590.8955810900354,-5.806685671859824,-9201.0,344.5171381329053,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2628.0,228.86686635572968,0.0,-0.0,0.0,-0.0,0.0,0.0,-590.8955810900354,-5.806685671859824,-1254.0
t6441,2536.5318975478413,0.0,-0.0,0.0,-0.0,0.0,0.0,885.2560904161905,-8.699343878428987,-9612.0,1061.4891303987436,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2745.0,582.120033888454,0.0,-0.0,0.0,-0.0,0.0,0.0,-885.2560904161905,-8.699343878428987,-1310.0
t6442,3490.4155207480694,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9927.0,1222.9047976572926,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2835.0,744.3122304241392,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1353.0
t6443,3922.537158838189,0.0,-0.0,0.0,-0.0,0.0,0.0,6.0268744303658695,-0.059225633971311475,-10206.0,1795.8617917552408,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2915.0,891.4716509322609,0.0,-0.0,0.0,-0.0,0.0,0.0,-6.0268744303658695,-0.059225633971311475,-1391.0
t6444,4056.7473576450307,0.0,-0.0,0.0,-0.0,0.0,0.0,395.455785250852,-3.8861137492925506,-10325.0,1920.6248873550737,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2949.0,922.0006917908938,0.0,-0.0,0.0,-0.0,0.0,0.0,-395.455785250852,-3.8861137492925506,-1408.0
t6445,4017.0114833279963,0.0,-0.0,0.0,-0.0,0.0,0.0,1025.7891261851255,-10.080351270153075,-10347.0,1990.8651317459771,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,0.0,-0.0,-2955.0,738.1809518725526,0.0,-0.0,0.0,-0.0,0.0,0.0,-1025.7891261851255,-10.080351270153075,-1411.0
t6446,3236.624332431147,0.0,-0.0,0.0,-0.0,0.0,0.0,750.7964265381557,-7.378019047663826,-10380.0,1642.409286464531,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,0.0,-0.0,-2965.0,638.1921703562141,0.0,-0.0,0.0,-0.0,0.0,0.0,-750.7964265381557,-7.378019047663826,-1415.0
t6447,2954.9500168259065,0.0,-0.0,0.0,-0.0,0.0,0.0,734.7194406852924,-7.220031737577155,-10316.0,1460.065108347978,0.0,-467.96706174100325,0.0,-0.0,0.0,0.0,0.0,-0.0,-2946.0,527.1040720166702,0.0,-0.0,0.0,-0.0,0.0,0.0,-734.7194406852924,-7.220031737577155,-1407.0
t6448,2074.616581315342,0.0,-797.6049808820017,0.0,-0.0,0.0,0.0,758.7085500887209,-7.455770880517779,-10218.0,1101.2732988312043,0.0,-360.37890236704584,0.0,-0.0,0.0,0.0,0.0,-0.0,-2919.0,537.3289205630731,0.0,-0.0,0.0,-0.0,0.0,0.0,-758.7085500887209,-7.455770880517779,-1393.0
t6449,1192.9605885125713,334.3028042323191,-0.0,0.0,-0.0,0.0,0.0,568.5884622178532,-5.587475321197485,-10280.0,473.1156631852959,12.873004165351531,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2936.0,267.4874119563247,0.0,-0.0,0.0,-0.0,0.0,0.0,-568.5884622178532,-5.587475321197485,-1402.0
t6450,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,340.8765082815306,-3.349767369829717,-10446.0,0.16461473441356997,495.3710913704226,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2983.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-340.8765082815306,-3.349767369829717,-1424.0
t6451,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,311.1684471258408,-3.057828525519434,-10670.0,0.0,559.5357061048363,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3047.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-311.1684471258408,-3.057828525519434,-1454.0
t6452,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,296.3144165479959,-2.9118591033642884,-10774.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3077.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-296.3144165479959,-2.9118591033642884,-1469.0
t6453,0.0,271.13168093743064,-0.0,0.0,-0.0,0.0,0.0,297.76243689419323,-2.9260886885328143,-10328.0,0.0,552.2967799572624,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2950.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-297.76243689419323,-2.9260886885328143,-1408.0
t6454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,433.328835606859,-4.258289317852678,-9580.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2736.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-433.328835606859,-4.258289317852678,-1306.0
t6455,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,427.09757473026445,-5.8331950887164385,-8611.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,102.3877391783087,-0.6299834145634051,-2459.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-529.4853139085731,-5.203211674153033,-1174.0
t6456,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,430.7405978696104,-6.31948285930212,-7745.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,130.57876014626402,-0.8034404690110106,-2212.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-561.3193580158744,-5.51604239029111,-1055.0
t6457,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-162.5785524068837,-1.000332582807534,-7157.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,162.5785524068837,-1.000332582807534,-2044.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-975.0
t6458,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-271.8324136542645,-1.6725626868729766,-6828.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,271.8324136542645,-1.6725626868729766,-1950.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-931.0
t6459,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6623.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1892.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-903.0
t6460,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6565.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1875.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-895.0
t6461,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6716.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1918.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-915.0
t6462,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7404.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2114.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1010.0
t6463,51.694368880642664,0.0,-0.0,0.0,-0.0,0.0,0.0,293.74126008148926,-5.394029550453618,-8655.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,156.9137328666466,-0.9654774098592478,-2472.0,259.9440405240184,0.0,-0.0,0.0,-0.0,0.0,0.0,-450.6549929481358,-4.42855214059437,-1180.0
t6464,3142.9202126402424,0.0,-0.0,0.0,-0.0,0.0,0.0,103.72882095202307,-1.0193351882407278,-9363.0,1292.2697248577854,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2675.0,1022.8120119995627,0.0,-0.0,0.0,-0.0,0.0,0.0,-103.72882095202307,-1.0193351882407278,-1277.0
t6465,4793.9634626425395,0.0,-0.0,0.0,-0.0,0.0,0.0,551.8594401475299,-4.978402783366863,-9676.0,2086.1814165979627,0.0,-0.0,0.0,-0.0,0.0,0.0,-121.03350913124555,-0.7447093174535597,-2763.0,1395.1234803414961,0.0,-0.0,0.0,-0.0,0.0,0.0,-430.8259310162843,-4.233693465913303,-1319.0
t6466,5873.782803427644,0.0,-0.0,0.0,-0.0,0.0,0.0,1232.8458648440562,-9.61389693894216,-9885.0,2710.3708696719423,0.0,-0.0,0.0,-0.0,0.0,0.0,-680.7788944684934,-4.18877705418474,-2824.0,1546.5559461196187,0.0,-0.0,0.0,-0.0,0.0,0.0,-552.0669703755627,-5.425119884757421,-1348.0
t6467,6390.843033112748,0.0,-663.5918695765337,0.0,-0.0,0.0,0.0,1280.1723265108108,-9.999647084198791,-10067.0,3012.263903086306,0.0,-229.16975233067222,0.0,-0.0,0.0,0.0,-702.3693313536503,-4.321621252718505,-2875.0,1597.5448768479391,0.0,-0.0,0.0,-0.0,0.0,0.0,-577.8029951571604,-5.678025831480285,-1373.0
t6468,6554.058773791917,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1154.2802366131536,-9.212725736011937,-10162.0,3284.598880848092,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-579.8298714202688,-3.567645942714393,-2902.0,1606.159300845481,0.0,-0.0,0.0,-0.0,0.0,0.0,-574.450365192885,-5.645079793297543,-1385.0
t6469,6664.822762466595,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1201.1353526217522,-9.53071066839867,-10169.0,3326.611683696428,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-618.6040996026978,-3.806220608621282,-2905.0,1616.3195989381302,0.0,-0.0,0.0,-0.0,0.0,0.0,-582.5312530190542,-5.7244900597773904,-1387.0
t6470,6623.0774269783815,0.0,-565.846790033361,0.0,-0.0,0.0,0.0,1120.741350899426,-9.003828070366605,-10193.0,3346.017753739219,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-546.981141345401,-3.3655303837352335,-2911.0,1609.4623630999547,0.0,-0.0,0.0,-0.0,0.0,0.0,-573.7602095540249,-5.638297686631371,-1389.0
t6471,6503.287973995075,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,964.6397848805149,-7.9128511577576495,-10130.0,3289.5189842214904,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-426.39849791157803,-2.62359520617236,-2893.0,1565.5943987798205,0.0,-0.0,0.0,-0.0,0.0,0.0,-538.2412869689368,-5.289255951585289,-1381.0
t6472,5991.6332816515405,0.0,-97.85667598648118,0.0,-0.0,0.0,0.0,1146.745966317281,-8.55441220824281,-10056.0,2985.1041433252167,0.0,-0.0,0.0,-0.0,0.0,0.0,-738.8592766451558,-4.546140912166597,-2872.0,1423.9588168274997,0.0,-0.0,0.0,-0.0,0.0,0.0,-407.88668967212516,-4.008271296076214,-1371.0
t6473,4599.6263621989,0.0,-0.0,0.0,-0.0,0.0,0.0,155.16817622353506,-1.524825797383198,-10027.0,1970.9273777708636,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2864.0,1044.7725427688513,0.0,-0.0,0.0,-0.0,0.0,0.0,-155.16817622353506,-1.524825797383198,-1367.0
t6474,2008.9064320099524,0.0,-0.0,0.0,-0.0,0.0,0.0,607.4275923738713,-7.872525892572412,-9979.0,415.56973457830634,0.0,-0.0,0.0,-0.0,0.0,0.0,119.11140363748251,-0.7328827590020335,-2850.0,472.8432387387585,0.0,-0.0,0.0,-0.0,0.0,0.0,-726.5389960113539,-7.139643133570379,-1361.0
t6475,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,398.22439296086657,-3.8517925695516904,-10143.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-16.746867766560072,-0.10304211249791834,-2897.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-381.4775251943065,-3.748750457053772,-1383.0
t6476,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,343.84731439709947,-3.3789612542607443,-10425.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2977.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-343.84731439709947,-3.3789612542607443,-1421.0
t6477,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,455.80100198671374,-4.275183543704091,-10008.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-55.508371393803884,-0.34153848525380476,-2858.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-400.29263059290986,-3.933645058450286,-1364.0
t6478,0.0,605.4344851697497,-0.0,0.0,-0.0,0.0,0.0,478.39494683772233,-4.565052365926286,-9269.0,0.0,368.2197290777096,-0.0,0.0,-0.0,0.0,0.0,-37.04354769102858,-0.22792592989376204,-2647.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-441.3513991466937,-4.337126436032524,-1263.0
t6479,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,135.5766542386623,-2.3122745971194267,-8323.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,61.32558679429634,-0.3773313375099816,-2377.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-196.9022410329586,-1.9349432596094451,-1135.0
